,filename,Start (s),End (s),Confidence,label
2016,ARM3_20220510_213000_016.wav,0.0,3.0,0.6325,veheng
2017,ARM3_20220510_213000_017.wav,0.0,3.0,0.6095,veheng
2018,ARM3_20220510_213000_018.wav,0.0,3.0,0.6417,veheng
2019,ARM3_20220510_213000_019.wav,0.0,3.0,0.6033,veheng
2020,ARM3_20220513_093000_000.wav,0.0,3.0,0.9201,veheng
2021,ARM3_20220513_093000_001.wav,0.0,3.0,0.9404,veheng
2022,ARM3_20220513_093000_002.wav,0.0,3.0,0.9204,veheng
2023,ARM3_20220513_093000_003.wav,0.0,3.0,0.9408,veheng
2024,ARM3_20220513_093000_004.wav,0.0,3.0,0.9416,veheng
2025,ARM3_20220513_093000_005.wav,0.0,3.0,0.8576,veheng
2026,ARM3_20220513_093000_006.wav,0.0,3.0,0.9003,veheng
2027,ARM3_20220513_093000_007.wav,0.0,3.0,0.9362,veheng
2028,ARM3_20220513_093000_008.wav,0.0,3.0,0.9049,veheng
2029,ARM3_20220513_093000_009.wav,0.0,3.0,0.8781,veheng
2030,ARM3_20220513_093000_010.wav,0.0,3.0,0.8679,veheng
2031,ARM3_20220513_093000_011.wav,0.0,3.0,0.7794,veheng
2032,ARM3_20220513_093000_012.wav,0.0,3.0,0.8221,veheng
2033,ARM3_20220513_093000_013.wav,0.0,3.0,0.7361,veheng
2034,ARM3_20220513_093000_014.wav,0.0,3.0,0.8587,veheng
2035,ARM3_20220513_093000_015.wav,0.0,3.0,0.8819,veheng
2036,ARM3_20220513_093000_016.wav,0.0,3.0,0.9128,veheng
2037,ARM3_20220513_093000_017.wav,0.0,3.0,0.9345,veheng
2038,ARM3_20220513_093000_018.wav,0.0,3.0,0.8643,veheng
2039,ARM3_20220513_093000_019.wav,0.0,3.0,0.7997,veheng
2040,ARM3_20220519_131500_000.wav,0.0,3.0,0.8872,veheng
2041,ARM3_20220519_131500_001.wav,0.0,3.0,0.8787,veheng
2042,ARM3_20220519_131500_002.wav,0.0,3.0,0.8637,veheng
2043,ARM3_20220519_131500_003.wav,0.0,3.0,0.9357,veheng
2044,ARM3_20220519_131500_004.wav,0.0,3.0,0.9115,veheng
2045,ARM3_20220519_131500_005.wav,0.0,3.0,0.9233,veheng
2046,ARM3_20220519_131500_006.wav,0.0,3.0,0.9247,veheng
2047,ARM3_20220519_131500_007.wav,0.0,3.0,0.9236,veheng
2048,ARM3_20220519_131500_008.wav,0.0,3.0,0.9264,veheng
2049,ARM3_20220519_131500_009.wav,0.0,3.0,0.9525,veheng
2050,ARM3_20220519_131500_010.wav,0.0,3.0,0.8954,veheng
2051,ARM3_20220519_131500_011.wav,0.0,3.0,0.9336,veheng
2052,ARM3_20220519_131500_012.wav,0.0,3.0,0.9236,veheng
2053,ARM3_20220519_131500_013.wav,0.0,3.0,0.8993,veheng
2054,ARM3_20220519_131500_014.wav,0.0,3.0,0.8713,veheng
2055,ARM3_20220519_131500_015.wav,0.0,3.0,0.8445,veheng
2056,ARM3_20220519_131500_016.wav,0.0,3.0,0.8765,veheng
2057,ARM3_20220519_131500_017.wav,0.0,3.0,0.8937,veheng
2058,ARM3_20220519_131500_018.wav,0.0,3.0,0.9046,veheng
2059,ARM3_20220519_131500_019.wav,0.0,3.0,0.8507,veheng
2060,ARM3_20220521_031500_000.wav,0.0,3.0,0.9032,veheng
2061,ARM3_20220521_031500_001.wav,0.0,3.0,0.6664,veheng
2062,ARM3_20220521_031500_002.wav,0.0,3.0,0.741,veheng
2063,ARM3_20220521_031500_003.wav,0.0,3.0,0.9242,veheng
2064,ARM3_20220521_031500_004.wav,0.0,3.0,0.8694,veheng
2065,ARM3_20220521_031500_005.wav,0.0,3.0,0.8705,veheng
2066,ARM3_20220521_031500_006.wav,0.0,3.0,0.7304,veheng
2067,ARM3_20220521_031500_007.wav,0.0,3.0,0.8555,veheng
2068,ARM3_20220521_031500_008.wav,0.0,3.0,0.7903,veheng
2069,ARM3_20220521_031500_009.wav,0.0,3.0,0.8341,veheng
2070,ARM3_20220521_031500_010.wav,0.0,3.0,0.7491,veheng
2071,ARM3_20220521_031500_011.wav,0.0,3.0,0.781,veheng
2072,ARM3_20220521_031500_012.wav,0.0,3.0,0.8074,veheng
2073,ARM3_20220521_031500_013.wav,0.0,3.0,0.6997,veheng
2074,ARM3_20220521_031500_014.wav,0.0,3.0,0.8658,veheng
2075,ARM3_20220521_031500_015.wav,0.0,3.0,0.7737,veheng
2076,ARM3_20220521_031500_016.wav,0.0,3.0,0.7365,veheng
2077,ARM3_20220521_031500_017.wav,0.0,3.0,0.8232,veheng
2078,ARM3_20220521_031500_018.wav,0.0,3.0,0.7975,veheng
2079,ARM3_20220521_031500_019.wav,0.0,3.0,0.6959,veheng
2080,ARM3_20220522_153000_000.wav,0.0,3.0,0.759,veheng
2081,ARM3_20220522_153000_001.wav,0.0,3.0,0.9783,veheng
2082,ARM3_20220522_153000_002.wav,0.0,3.0,0.8256,veheng
2083,ARM3_20220522_153000_003.wav,0.0,3.0,0.9179,veheng
2084,ARM3_20220522_153000_004.wav,0.0,3.0,0.8728,veheng
2085,ARM3_20220522_153000_005.wav,0.0,3.0,0.6184,veheng
2086,ARM3_20220522_153000_006.wav,0.0,3.0,0.7548,veheng
2087,ARM3_20220522_153000_007.wav,0.0,3.0,0.8836,veheng
2088,ARM3_20220522_153000_008.wav,0.0,3.0,0.686,veheng
2089,ARM3_20220522_153000_009.wav,0.0,3.0,0.7016,veheng
2090,ARM3_20220522_153000_010.wav,0.0,3.0,0.7495,veheng
2091,ARM3_20220522_153000_011.wav,0.0,3.0,0.8678,veheng
2092,ARM3_20220522_153000_012.wav,0.0,3.0,0.8438,veheng
2093,ARM3_20220522_153000_013.wav,0.0,3.0,0.9184,veheng
2094,ARM3_20220522_153000_014.wav,0.0,3.0,0.933,veheng
2095,ARM3_20220522_153000_015.wav,0.0,3.0,0.9515,veheng
2096,ARM3_20220522_153000_016.wav,0.0,3.0,0.8911,veheng
2097,ARM3_20220522_153000_017.wav,0.0,3.0,0.9419,veheng
2098,ARM3_20220522_153000_018.wav,0.0,3.0,0.9419,veheng
2099,ARM3_20220522_153000_019.wav,0.0,3.0,0.949,veheng
2100,ARM3_20220523_164500_000.wav,0.0,3.0,0.8391,veheng
2101,ARM3_20220523_164500_001.wav,0.0,3.0,0.9342,veheng
2102,ARM3_20220523_164500_002.wav,0.0,3.0,0.956,veheng
2103,ARM3_20220523_164500_003.wav,0.0,3.0,0.8816,veheng
2104,ARM3_20220523_164500_004.wav,0.0,3.0,0.8609,veheng
2105,ARM3_20220523_164500_005.wav,0.0,3.0,0.8661,veheng
2106,ARM3_20220523_164500_006.wav,0.0,3.0,0.9239,veheng
2107,ARM3_20220523_164500_007.wav,0.0,3.0,0.8971,veheng
2108,ARM3_20220523_164500_008.wav,0.0,3.0,0.8811,veheng
2109,ARM3_20220523_164500_009.wav,0.0,3.0,0.7707,veheng
2110,ARM3_20220523_164500_010.wav,0.0,3.0,0.892,veheng
2111,ARM3_20220523_164500_011.wav,0.0,3.0,0.9136,veheng
2112,ARM3_20220523_164500_012.wav,0.0,3.0,0.9223,veheng
2113,ARM3_20220523_164500_013.wav,0.0,3.0,0.934,veheng
2114,ARM3_20220523_164500_014.wav,0.0,3.0,0.8919,veheng
2115,ARM3_20220523_164500_015.wav,0.0,3.0,0.8626,veheng
2116,ARM3_20220523_164500_016.wav,0.0,3.0,0.6796,veheng
2117,ARM3_20220523_164500_017.wav,0.0,3.0,0.7779,veheng
2118,ARM3_20220523_164500_018.wav,0.0,3.0,0.8967,veheng
2119,ARM3_20220523_164500_019.wav,0.0,3.0,0.9133,veheng
2120,ARM3_20220527_033000_000.wav,0.0,3.0,0.902,veheng
2121,ARM3_20220527_033000_001.wav,0.0,3.0,0.937,veheng
2122,ARM3_20220527_033000_002.wav,0.0,3.0,0.8969,veheng
2123,ARM3_20220527_033000_003.wav,0.0,3.0,0.6898,veheng
2124,ARM3_20220527_033000_004.wav,0.0,3.0,0.7831,veheng
2125,ARM3_20220527_033000_005.wav,0.0,3.0,0.9263,veheng
2126,ARM3_20220527_033000_006.wav,0.0,3.0,0.8449,veheng
2127,ARM3_20220527_033000_007.wav,0.0,3.0,0.7926,veheng
2128,ARM3_20220527_033000_008.wav,0.0,3.0,0.8024,veheng
2129,ARM3_20220527_033000_009.wav,0.0,3.0,0.7658,veheng
2130,ARM3_20220527_033000_010.wav,0.0,3.0,0.7444,veheng
2131,ARM3_20220527_033000_011.wav,0.0,3.0,0.889,veheng
2132,ARM3_20220527_033000_012.wav,0.0,3.0,0.928,veheng
2133,ARM3_20220527_033000_013.wav,0.0,3.0,0.8707,veheng
2134,ARM3_20220527_033000_014.wav,0.0,3.0,0.8097,veheng
2135,ARM3_20220527_033000_015.wav,0.0,3.0,0.856,veheng
2136,ARM3_20220527_033000_016.wav,0.0,3.0,0.8353,veheng
2137,ARM3_20220527_033000_017.wav,0.0,3.0,0.8187,veheng
2138,ARM3_20220527_033000_018.wav,0.0,3.0,0.9099,veheng
2139,ARM3_20220527_033000_019.wav,0.0,3.0,0.8237,veheng
2140,ARM3_20220529_063000_000.wav,0.0,3.0,0.9305,veheng
2141,ARM3_20220529_063000_001.wav,0.0,3.0,0.8878,veheng
2142,ARM3_20220529_063000_002.wav,0.0,3.0,0.8629,veheng
2143,ARM3_20220529_063000_003.wav,0.0,3.0,0.8978,veheng
2144,ARM3_20220529_063000_004.wav,0.0,3.0,0.9101,veheng
2145,ARM3_20220529_063000_005.wav,0.0,3.0,0.884,veheng
2146,ARM3_20220529_063000_006.wav,0.0,3.0,0.8697,veheng
2147,ARM3_20220529_063000_007.wav,0.0,3.0,0.858,veheng
2148,ARM3_20220529_063000_008.wav,0.0,3.0,0.7957,veheng
2149,ARM3_20220529_063000_009.wav,0.0,3.0,0.7277,veheng
2150,ARM3_20220529_063000_010.wav,0.0,3.0,0.8273,veheng
2151,ARM3_20220529_063000_011.wav,0.0,3.0,0.7725,veheng
2152,ARM3_20220529_063000_012.wav,0.0,3.0,0.8768,veheng
2153,ARM3_20220529_063000_013.wav,0.0,3.0,0.8158,veheng
2154,ARM3_20220529_063000_014.wav,0.0,3.0,0.818,veheng
2155,ARM3_20220529_063000_015.wav,0.0,3.0,0.7967,veheng
2156,ARM3_20220529_063000_016.wav,0.0,3.0,0.9016,veheng
2157,ARM3_20220529_063000_017.wav,0.0,3.0,0.7352,veheng
2158,ARM3_20220529_063000_018.wav,0.0,3.0,0.8262,veheng
2159,ARM3_20220529_063000_019.wav,0.0,3.0,0.8589,veheng
2160,ARM3_20220603_161500_000.wav,0.0,3.0,0.9442,veheng
2161,ARM3_20220603_161500_001.wav,0.0,3.0,0.8948,veheng
2162,ARM3_20220603_161500_002.wav,0.0,3.0,0.876,veheng
2163,ARM3_20220603_161500_003.wav,0.0,3.0,0.9409,veheng
2164,ARM3_20220603_161500_004.wav,0.0,3.0,0.9042,veheng
2165,ARM3_20220603_161500_005.wav,0.0,3.0,0.9421,veheng
2166,ARM3_20220603_161500_006.wav,0.0,3.0,0.9472,veheng
2167,ARM3_20220603_161500_007.wav,0.0,3.0,0.9633,veheng
2168,ARM3_20220603_161500_008.wav,0.0,3.0,0.958,veheng
2169,ARM3_20220603_161500_009.wav,0.0,3.0,0.9416,veheng
2170,ARM3_20220603_161500_010.wav,0.0,3.0,0.9488,veheng
2171,ARM3_20220603_161500_011.wav,0.0,3.0,0.9434,veheng
2172,ARM3_20220603_161500_012.wav,0.0,3.0,0.9573,veheng
2173,ARM3_20220603_161500_013.wav,0.0,3.0,0.9375,veheng
2174,ARM3_20220603_161500_014.wav,0.0,3.0,0.8956,veheng
2175,ARM3_20220603_161500_015.wav,0.0,3.0,0.9466,veheng
2176,ARM3_20220603_161500_016.wav,0.0,3.0,0.8455,veheng
2177,ARM3_20220603_161500_017.wav,0.0,3.0,0.8899,veheng
2178,ARM3_20220603_161500_018.wav,0.0,3.0,0.9187,veheng
2179,ARM3_20220603_161500_019.wav,0.0,3.0,0.8535,veheng
2180,ARM3_20220605_113000_000.wav,0.0,3.0,0.9829,veheng
2181,ARM3_20220605_113000_001.wav,0.0,3.0,0.9496,veheng
2182,ARM3_20220605_113000_002.wav,0.0,3.0,0.9584,veheng
2183,ARM3_20220605_113000_003.wav,0.0,3.0,0.9474,veheng
2184,ARM3_20220605_113000_004.wav,0.0,3.0,0.9815,veheng
2185,ARM3_20220605_113000_005.wav,0.0,3.0,0.9526,veheng
2186,ARM3_20220605_113000_006.wav,0.0,3.0,0.9656,veheng
2187,ARM3_20220605_113000_007.wav,0.0,3.0,0.9789,veheng
2188,ARM3_20220605_113000_008.wav,0.0,3.0,0.9846,veheng
2189,ARM3_20220605_113000_009.wav,0.0,3.0,0.9817,veheng
2190,ARM3_20220605_113000_010.wav,0.0,3.0,0.9822,veheng
2191,ARM3_20220605_113000_011.wav,0.0,3.0,0.982,veheng
2192,ARM3_20220605_113000_012.wav,0.0,3.0,0.9784,veheng
2193,ARM3_20220605_113000_013.wav,0.0,3.0,0.9702,veheng
2194,ARM3_20220605_113000_014.wav,0.0,3.0,0.9793,veheng
2195,ARM3_20220605_113000_015.wav,0.0,3.0,0.9458,veheng
2196,ARM3_20220605_113000_016.wav,0.0,3.0,0.9806,veheng
2197,ARM3_20220605_113000_017.wav,0.0,3.0,0.957,veheng
2198,ARM3_20220605_113000_018.wav,0.0,3.0,0.9513,veheng
2199,ARM3_20220605_113000_019.wav,0.0,3.0,0.9681,veheng
2200,ARM3_20220606_021500_000.wav,0.0,3.0,0.5947,veheng
2201,ARM3_20220606_021500_001.wav,0.0,3.0,0.5422,veheng
2202,ARM3_20220606_021500_002.wav,0.0,3.0,0.6059,veheng
2203,ARM3_20220606_021500_003.wav,0.0,3.0,0.7788,veheng
2204,ARM3_20220606_021500_004.wav,0.0,3.0,0.6256,veheng
2205,ARM3_20220606_021500_005.wav,0.0,3.0,0.5743,veheng
2206,ARM3_20220606_021500_006.wav,0.0,3.0,0.6721,veheng
2207,ARM3_20220606_021500_007.wav,0.0,3.0,0.7023,veheng
2208,ARM3_20220606_021500_008.wav,0.0,3.0,0.6266,veheng
2209,ARM3_20220606_021500_009.wav,0.0,3.0,0.6621,veheng
2210,ARM3_20220606_021500_010.wav,0.0,3.0,0.5765,veheng
2211,ARM3_20220606_021500_011.wav,0.0,3.0,0.8161,veheng
2212,ARM3_20220606_021500_012.wav,0.0,3.0,0.6361,veheng
2213,ARM3_20220606_021500_013.wav,0.0,3.0,0.5766,veheng
2214,ARM3_20220606_021500_014.wav,0.0,3.0,0.7554,veheng
2215,ARM3_20220606_021500_015.wav,0.0,3.0,0.581,veheng
2216,ARM3_20220606_021500_016.wav,0.0,3.0,0.5954,veheng
2217,ARM3_20220606_021500_017.wav,0.0,3.0,0.6154,veheng
2218,ARM3_20220606_021500_018.wav,0.0,3.0,0.6879,veheng
2219,ARM3_20220606_021500_019.wav,0.0,3.0,0.8135,veheng
2220,ARM3_20220611_123000_000.wav,0.0,3.0,0.9494,veheng
2221,ARM3_20220611_123000_001.wav,0.0,3.0,0.889,veheng
2222,ARM3_20220611_123000_002.wav,0.0,3.0,0.9071,veheng
2223,ARM3_20220611_123000_003.wav,0.0,3.0,0.9097,veheng
2224,ARM3_20220611_123000_004.wav,0.0,3.0,0.9256,veheng
2225,ARM3_20220611_123000_005.wav,0.0,3.0,0.9246,veheng
2226,ARM3_20220611_123000_006.wav,0.0,3.0,0.8834,veheng
2227,ARM3_20220611_123000_007.wav,0.0,3.0,0.8466,veheng
2228,ARM3_20220611_123000_008.wav,0.0,3.0,0.7949,veheng
2229,ARM3_20220611_123000_009.wav,0.0,3.0,0.8892,veheng
2230,ARM3_20220611_123000_010.wav,0.0,3.0,0.881,veheng
2231,ARM3_20220611_123000_011.wav,0.0,3.0,0.7296,veheng
2232,ARM3_20220611_123000_012.wav,0.0,3.0,0.91,veheng
2233,ARM3_20220611_123000_013.wav,0.0,3.0,0.868,veheng
2234,ARM3_20220611_123000_014.wav,0.0,3.0,0.9612,veheng
2235,ARM3_20220611_123000_015.wav,0.0,3.0,0.893,veheng
2236,ARM3_20220611_123000_016.wav,0.0,3.0,0.9037,veheng
2237,ARM3_20220611_123000_017.wav,0.0,3.0,0.8699,veheng
2238,ARM3_20220611_123000_018.wav,0.0,3.0,0.9568,veheng
2239,ARM3_20220611_123000_019.wav,0.0,3.0,0.8862,veheng
2240,ARM3_20220612_030000_000.wav,0.0,3.0,0.6153,veheng
2241,ARM3_20220612_030000_001.wav,0.0,3.0,0.5294,veheng
2242,ARM3_20220612_030000_002.wav,0.0,3.0,0.5735,veheng
2243,ARM3_20220612_030000_003.wav,0.0,3.0,0.4058,veheng
2244,ARM3_20220612_030000_004.wav,0.0,3.0,0.5904,veheng
2245,ARM3_20220612_030000_005.wav,0.0,3.0,0.6998,veheng
2246,ARM3_20220612_030000_006.wav,0.0,3.0,0.5231,veheng
2247,ARM3_20220612_030000_007.wav,0.0,3.0,0.5251,veheng
2248,ARM3_20220612_030000_008.wav,0.0,3.0,0.4451,veheng
2249,ARM3_20220612_030000_009.wav,0.0,3.0,0.5395,veheng
2250,ARM3_20220612_030000_010.wav,0.0,3.0,0.5579,veheng
2251,ARM3_20220612_030000_011.wav,0.0,3.0,0.6786,veheng
2252,ARM3_20220612_030000_012.wav,0.0,3.0,0.6241,veheng
2253,ARM3_20220612_030000_013.wav,0.0,3.0,0.6483,veheng
2254,ARM3_20220612_030000_014.wav,0.0,3.0,0.7405,veheng
2255,ARM3_20220612_030000_015.wav,0.0,3.0,0.7397,veheng
2256,ARM3_20220612_030000_016.wav,0.0,3.0,0.7774,veheng
2257,ARM3_20220612_030000_017.wav,0.0,3.0,0.7844,veheng
2258,ARM3_20220612_030000_018.wav,0.0,3.0,0.6116,veheng
2259,ARM3_20220612_030000_019.wav,0.0,3.0,0.692,veheng
2260,ARM3_20220616_204500_000.wav,0.0,3.0,0.73,veheng
2261,ARM3_20220616_204500_001.wav,0.0,3.0,0.7329,veheng
2262,ARM3_20220616_204500_002.wav,0.0,3.0,0.6999,veheng
2263,ARM3_20220616_204500_003.wav,0.0,3.0,0.7262,veheng
2264,ARM3_20220616_204500_004.wav,0.0,3.0,0.8752,veheng
2265,ARM3_20220616_204500_005.wav,0.0,3.0,0.8468,veheng
2266,ARM3_20220616_204500_006.wav,0.0,3.0,0.7393,veheng
2267,ARM3_20220616_204500_007.wav,0.0,3.0,0.768,veheng
2268,ARM3_20220616_204500_008.wav,0.0,3.0,0.8399,veheng
2269,ARM3_20220616_204500_009.wav,0.0,3.0,0.6356,veheng
2270,ARM3_20220616_204500_010.wav,0.0,3.0,0.7831,veheng
2271,ARM3_20220616_204500_011.wav,0.0,3.0,0.8332,veheng
2272,ARM3_20220616_204500_012.wav,0.0,3.0,0.7198,veheng
2273,ARM3_20220616_204500_013.wav,0.0,3.0,0.6977,veheng
2274,ARM3_20220616_204500_014.wav,0.0,3.0,0.8123,veheng
2275,ARM3_20220616_204500_015.wav,0.0,3.0,0.7179,veheng
2276,ARM3_20220616_204500_016.wav,0.0,3.0,0.7836,veheng
2277,ARM3_20220616_204500_017.wav,0.0,3.0,0.5046,veheng
2278,ARM3_20220616_204500_018.wav,0.0,3.0,0.8073,veheng
2279,ARM3_20220616_204500_019.wav,0.0,3.0,0.6758,veheng
2280,ARM3_20220617_054500_000.wav,0.0,3.0,0.8633,veheng
2281,ARM3_20220617_054500_001.wav,0.0,3.0,0.8926,veheng
2282,ARM3_20220617_054500_002.wav,0.0,3.0,0.8968,veheng
2283,ARM3_20220617_054500_003.wav,0.0,3.0,0.7631,veheng
2284,ARM3_20220617_054500_004.wav,0.0,3.0,0.9309,veheng
2285,ARM3_20220617_054500_005.wav,0.0,3.0,0.8419,veheng
2286,ARM3_20220617_054500_006.wav,0.0,3.0,0.8435,veheng
2287,ARM3_20220617_054500_007.wav,0.0,3.0,0.8711,veheng
2288,ARM3_20220617_054500_008.wav,0.0,3.0,0.8495,veheng
2289,ARM3_20220617_054500_009.wav,0.0,3.0,0.829,veheng
2290,ARM3_20220617_054500_010.wav,0.0,3.0,0.9197,veheng
2291,ARM3_20220617_054500_011.wav,0.0,3.0,0.8786,veheng
2292,ARM3_20220617_054500_012.wav,0.0,3.0,0.8686,veheng
2293,ARM3_20220617_054500_013.wav,0.0,3.0,0.9145,veheng
2294,ARM3_20220617_054500_014.wav,0.0,3.0,0.9006,veheng
2295,ARM3_20220617_054500_015.wav,0.0,3.0,0.9068,veheng
2296,ARM3_20220617_054500_016.wav,0.0,3.0,0.9769,veheng
2297,ARM3_20220617_054500_017.wav,0.0,3.0,0.956,veheng
2298,ARM3_20220617_054500_018.wav,0.0,3.0,0.9616,veheng
2299,ARM3_20220617_054500_019.wav,0.0,3.0,0.9096,veheng
2300,ARM3_20220622_184500_000.wav,0.0,3.0,0.9643,veheng
2301,ARM3_20220622_184500_001.wav,0.0,3.0,0.8818,veheng
2302,ARM3_20220622_184500_002.wav,0.0,3.0,0.9202,veheng
2303,ARM3_20220622_184500_003.wav,0.0,3.0,0.9434,veheng
2304,ARM3_20220622_184500_004.wav,0.0,3.0,0.7821,veheng
2305,ARM3_20220622_184500_005.wav,0.0,3.0,0.8413,veheng
2306,ARM3_20220622_184500_006.wav,0.0,3.0,0.8712,veheng
2307,ARM3_20220622_184500_007.wav,0.0,3.0,0.8355,veheng
2308,ARM3_20220622_184500_008.wav,0.0,3.0,0.8448,veheng
2309,ARM3_20220622_184500_009.wav,0.0,3.0,0.7839,veheng
2310,ARM3_20220622_184500_010.wav,0.0,3.0,0.8638,veheng
2311,ARM3_20220622_184500_011.wav,0.0,3.0,0.8973,veheng
2312,ARM3_20220622_184500_012.wav,0.0,3.0,0.8562,veheng
2313,ARM3_20220622_184500_013.wav,0.0,3.0,0.9337,veheng
2314,ARM3_20220622_184500_014.wav,0.0,3.0,0.8686,veheng
2315,ARM3_20220622_184500_015.wav,0.0,3.0,0.9453,veheng
2316,ARM3_20220622_184500_016.wav,0.0,3.0,0.8402,veheng
2317,ARM3_20220622_184500_017.wav,0.0,3.0,0.9228,veheng
2318,ARM3_20220622_184500_018.wav,0.0,3.0,0.908,veheng
2319,ARM3_20220622_184500_019.wav,0.0,3.0,0.9554,veheng
2320,ARM3_20220623_130000_000.wav,0.0,3.0,0.9512,veheng
2321,ARM3_20220623_130000_001.wav,0.0,3.0,0.8862,veheng
2322,ARM3_20220623_130000_002.wav,0.0,3.0,0.8173,veheng
2323,ARM3_20220623_130000_003.wav,0.0,3.0,0.7948,veheng
2324,ARM3_20220623_130000_004.wav,0.0,3.0,0.8935,veheng
2325,ARM3_20220623_130000_005.wav,0.0,3.0,0.8894,veheng
2326,ARM3_20220623_130000_006.wav,0.0,3.0,0.8989,veheng
2327,ARM3_20220623_130000_007.wav,0.0,3.0,0.9098,veheng
2328,ARM3_20220623_130000_008.wav,0.0,3.0,0.8797,veheng
2329,ARM3_20220623_130000_009.wav,0.0,3.0,0.9226,veheng
2330,ARM3_20220623_130000_010.wav,0.0,3.0,0.8879,veheng
2331,ARM3_20220623_130000_011.wav,0.0,3.0,0.8967,veheng
2332,ARM3_20220623_130000_012.wav,0.0,3.0,0.9308,veheng
2333,ARM3_20220623_130000_013.wav,0.0,3.0,0.9373,veheng
2334,ARM3_20220623_130000_014.wav,0.0,3.0,0.9272,veheng
2335,ARM3_20220623_130000_015.wav,0.0,3.0,0.9263,veheng
2336,ARM3_20220623_130000_016.wav,0.0,3.0,0.8737,veheng
2337,ARM3_20220623_130000_017.wav,0.0,3.0,0.7709,veheng
2338,ARM3_20220623_130000_018.wav,0.0,3.0,0.9259,veheng
2339,ARM3_20220623_130000_019.wav,0.0,3.0,0.8587,veheng
2340,ARM3_20220624_193000_000.wav,0.0,3.0,0.9336,veheng
2341,ARM3_20220624_193000_001.wav,0.0,3.0,0.8174,veheng
2342,ARM3_20220624_193000_002.wav,0.0,3.0,0.8395,veheng
2343,ARM3_20220624_193000_003.wav,0.0,3.0,0.711,veheng
2344,ARM3_20220624_193000_004.wav,0.0,3.0,0.9062,veheng
2345,ARM3_20220624_193000_005.wav,0.0,3.0,0.8489,veheng
2346,ARM3_20220624_193000_006.wav,0.0,3.0,0.6985,veheng
2347,ARM3_20220624_193000_007.wav,0.0,3.0,0.6679,veheng
2348,ARM3_20220624_193000_008.wav,0.0,3.0,0.7401,veheng
2349,ARM3_20220624_193000_009.wav,0.0,3.0,0.6796,veheng
2350,ARM3_20220624_193000_010.wav,0.0,3.0,0.7605,veheng
2351,ARM3_20220624_193000_011.wav,0.0,3.0,0.8559,veheng
2352,ARM3_20220624_193000_012.wav,0.0,3.0,0.7855,veheng
2353,ARM3_20220624_193000_013.wav,0.0,3.0,0.736,veheng
2354,ARM3_20220624_193000_014.wav,0.0,3.0,0.8917,veheng
2355,ARM3_20220624_193000_015.wav,0.0,3.0,0.8137,veheng
2356,ARM3_20220624_193000_016.wav,0.0,3.0,0.8275,veheng
2357,ARM3_20220624_193000_017.wav,0.0,3.0,0.8535,veheng
2358,ARM3_20220624_193000_018.wav,0.0,3.0,0.6967,veheng
2359,ARM3_20220624_193000_019.wav,0.0,3.0,0.8941,veheng
2360,ARM3_20220628_101500_000.wav,0.0,3.0,0.905,veheng
2361,ARM3_20220628_101500_001.wav,0.0,3.0,0.9538,veheng
2362,ARM3_20220628_101500_002.wav,0.0,3.0,0.7321,veheng
2363,ARM3_20220628_101500_003.wav,0.0,3.0,0.8081,veheng
2364,ARM3_20220628_101500_004.wav,0.0,3.0,0.8609,veheng
2365,ARM3_20220628_101500_005.wav,0.0,3.0,0.922,veheng
2366,ARM3_20220628_101500_006.wav,0.0,3.0,0.9408,veheng
2367,ARM3_20220628_101500_007.wav,0.0,3.0,0.8509,veheng
2368,ARM3_20220628_101500_008.wav,0.0,3.0,0.9285,veheng
2369,ARM3_20220628_101500_009.wav,0.0,3.0,0.9184,veheng
2370,ARM3_20220628_101500_010.wav,0.0,3.0,0.8906,veheng
2371,ARM3_20220628_101500_011.wav,0.0,3.0,0.9294,veheng
2372,ARM3_20220628_101500_012.wav,0.0,3.0,0.9386,veheng
2373,ARM3_20220628_101500_013.wav,0.0,3.0,0.8501,veheng
2374,ARM3_20220628_101500_014.wav,0.0,3.0,0.8891,veheng
2375,ARM3_20220628_101500_015.wav,0.0,3.0,0.9211,veheng
2376,ARM3_20220628_101500_016.wav,0.0,3.0,0.8082,veheng
2377,ARM3_20220628_101500_017.wav,0.0,3.0,0.9264,veheng
2378,ARM3_20220628_101500_018.wav,0.0,3.0,0.9516,veheng
2379,ARM3_20220628_101500_019.wav,0.0,3.0,0.7658,veheng
2380,ARM3_20220629_091500_000.wav,0.0,3.0,0.5981,veheng
2381,ARM3_20220629_091500_001.wav,0.0,3.0,0.8654,veheng
2382,ARM3_20220629_091500_002.wav,0.0,3.0,0.8033,veheng
2383,ARM3_20220629_091500_003.wav,0.0,3.0,0.8014,veheng
2384,ARM3_20220629_091500_004.wav,0.0,3.0,0.8696,veheng
2385,ARM3_20220629_091500_005.wav,0.0,3.0,0.8382,veheng
2386,ARM3_20220629_091500_006.wav,0.0,3.0,0.9096,veheng
2387,ARM3_20220629_091500_007.wav,0.0,3.0,0.8234,veheng
2388,ARM3_20220629_091500_008.wav,0.0,3.0,0.928,veheng
2389,ARM3_20220629_091500_009.wav,0.0,3.0,0.6839,veheng
2390,ARM3_20220629_091500_010.wav,0.0,3.0,0.8788,veheng
2391,ARM3_20220629_091500_011.wav,0.0,3.0,0.8997,veheng
2392,ARM3_20220629_091500_012.wav,0.0,3.0,0.9063,veheng
2393,ARM3_20220629_091500_013.wav,0.0,3.0,0.8829,veheng
